"","x"
"3167","sectores"
"3168","minero"
"3169","energetico"
"3170","ingresen"
"3171","etapas"
"3172","desarrollo"
"3173","avanzadas"
"3174","inversion"
"3175","acumulara"
"3176","incremento"
"3177","tasa"
"3178","inversion"
"3179","pib"
"3180","medida"
"3181","precios"
"3182","llegara"
"3183","escenario"
"3184","medida"
"3185","precios"
"3186","corrientes"
"3187","politica"
"3188","fiscal"
"3189","ejecucion"
"3190","presupuesto"
"3191","gobierno"
"3192","acumulo"
"3193","superavit"
"3194","pib"
"3195","compara"
"3196","finalizo"
"3197","acuerdo"
"3198","anuncios"
"3199","autoridad"
"3200","fiscal"
"3201","crecimiento"
"3202","gasto"
"3203","fiscal"
"3204","menor"
"3205","segunda"
"3206","superavit"
"3207","llegara"
"3208","pib"
"3209","precios"
"3210","corrientes"
"3211","precios"
"3212","respecto"
"3213","fijacion"
"3214","presupuestaria"
"3215","nuevo"
"3216","precio"
"3217","referencia"
"3218","banco"
"3219","cobre"
"3220","paso"
"3221","libra"
"3222","altos"
"3223","niveles"
"3224","mantenido"
"3225","mercados"
"3226","internacionales"
"3227","catastro"
"3228","inversion"
"3229","construccion"
"3230","ingenieria"
"3231","evaluacion"
"3232","descenso"
"3233","paulatino"
"3234","crecimiento"
"3235","pib"
"3236","tendencial"
"3237","fijo"
"3238","coherente"
"3239","rango"
"3240","considerado"
"3241","escenario"
"3242","ipom"
"3243","escenario"
"3244","gasto"
"3245","fiscal"
"3246","aumentara"
"3247","menores"
"3248","anuncios"
"3249","recientes"
"3250","ministerio"
"3251","hacienda"
"3252","limites"
"3253","impone"
"3254","regla"
"3255","superavit"
"3256","estructural"
"3257","excluye"
"3258","sectores"
"3259","inmobiliario"
"3260","telecomunicaciones"
"3261","industrial"
"3262","estimado"
"3263","f"
"3264","proyectado"
"3265","corporacion"
"3266","desarrollo"
"3267","tecnologico"
"3268","bienes"
"3269","capital"
"3270","demanda"
"3271","agregada"
"3272","exportaciones"
"3273","importaciones"
"3274","contribucion"
"3275","negativa"
"3276","exportaciones"
"3277","netas"
"3278","pib"
"3279","continuo"
"3280","aumentando"
"3281","lado"
"3282","volumen"
"3283","exportaciones"
"3284","redujo"
"3285","tasa"
"3286","crecimiento"
"3287","respecto"
"3288","promediando"
"3289","lado"
"3290","volumen"
"3291","importaciones"
"3292","mantuvo"
"3293","crecimiento"
"3294","altas"
"3295","especial"
"3296","mencionado"
"3297","dinamismo"
"3298","internaciones"
"3299","bienes"
"3300","capital"
"3301","consumo"
"3302","respecto"
"3303","precios"
"3304","continuan"
"3305","destacando"
"3306","elevados"
"3307","precios"
"3308","materias"
"3309","primas"
"3310","alimentos"
"3311","basicos"
"3312","balanza"
"3313","comercial"
"3314","acumulo"
"3315","superavit"
"3316","cifras"
"3317","menor"
"3318","registrada"
"3319","comercio"
"3320","exterior"
"3321","exportaciones"
"3322","variacion"
"3323","mineras"
"3324","industriales"
"3325","agricolas"
"3326","vol"
"3327","precio"
"3328","vol"
"3329","precio"
"3330","vol"
"3331","precio"
"3332","vol"
"3333","precio"
"3334","importaciones"
"3335","variacion"
"3336","consumo"
"3337","capital"
"3338","intermedias"
"3339","vol"
"3340","precio"
"3341","vol"
"3342","precio"
"3343","vol"
"3344","precio"
"3345","vol"
"3346","precio"
"3347","banco"
"3348","exportaciones"
"3349","fob"
"3350","alcanzo"
"3351","equivale"
"3352","variacion"
"3353","saldo"
"3354","resulto"
"3355","inferior"
"3356","senalo"
"3357","volumenes"
"3358","exportados"
"3359","vieron"
"3360","reducida"
"3361","modo"
"3362","importante"
"3363","tasa"
"3364","variacion"
"3365","comportamiento"
"3366","replico"
"3367","todas"
"3368","categorias"
"3369","ventas"
"3370","exterior"
"3371","excepto"
"3372","agricolas"
"3373","ultimas"
"3374","continuan"
"3375","creciendo"
"3376","impulsados"
"3377","mayores"
"3378","envios"
"3379","frutas"
"3380","caida"
"3381","exportaciones"
"3382","mineras"
"3383","incidieron"
"3384","conflictos"
"3385","laborales"
"3386","menor"
"3387","ley"
"3388","minerales"
"3389","extraidos"
"3390","importaciones"
"3391","acumularon"
"3392","cif"
"3393","primera"
"3394","mitad"
"3395","equivalente"
"3396","crecimiento"
"3397","superior"
"3398","fuerte"
"3399","incremento"
"3400","internaciones"
"3401","bienes"
"3402","capital"
"3403","consumo"
"3404","destaca"
"3405","todavia"
"3406","importante"
"3407","aumento"
"3408","importaciones"
"3409","combustibles"
"3410","generacion"
"3411","electrica"
"3412","medida"
"3413","situacion"
"3414","hidrologica"
"3415","ido"
"3416","mejorando"
"3417","aprecia"
"3418","actividad"
"3419","importaciones"
"3420","deberian"
"3421","tender"
"3422","disminuir"
"3423","politica"
"3424","monetaria"
"3425","escenario"
"3426","terminos"
"3427","intercambio"
"3428","tdi"
"3429","estiman"
"3430","terminos"
"3431","intercambio"
"3432","descenso"
"3433","situacion"
"3434","espera"
"3435","continuara"
"3436","queda"
"3437","escenario"
"3438","ipom"
"3439","estima"
"3440","tdi"
"3441","caeran"
"3442","descenso"
"3443","prolongara"
"3444","proximos"
"3445","caida"
"3446","ello"
"3447","escenario"
"3448","precios"
"3449","petroleo"
"3450","acuerdo"
"3451","precios"
"3452","implicitos"
"3453","contratos"
"3454","futuros"
"3455","ubicarian"
"3456","previsto"
"3457","respectivamente"
"3458","asimismo"
"3459","sustenta"
"3460","proyecciones"
"3461","precio"
"3462","cobre"
"3463","libra"
"3464","bml"
"3465","respectivamente"
"3466","mencionado"
"3467","precios"
"3468","responden"
"3469","mantencion"
"3470","demanda"
"3471","robusta"
"3472","junto"
"3473","oferta"
"3474","respondido"
"3475","par"
"3476","precios"
"3477","productos"
"3478","exportacion"
"3479","mantenido"
"3480","elevados"
"3481","niveles"
"3482","similares"
"3483","vigentes"
"3484","estiman"
"3485","utilizando"
"3486","referencia"
"3487","precio"
"3488","bolsa"
"3489","metales"
"3490","londres"
"3491","consideran"
"3492","potenciales"
"3493","efectos"
"3494","precio"
"3495","cantidad"
"3496","precio"
"3497","celulosa"
"3498","nbsk"
"3499","ubica"
"3500","bajo"
"3501","tonelada"
"3502","estimacion"
"3503","f"
"3504","proyeccion"
"3505","expectativas"
"3506","precios"
"3507","bien"
"3508","reduciran"
"3509","mantendran"
"3510","niveles"
"3511","altos"
"3512","tonelada"
"3513","ello"
"3514","pues"
"3515","salida"
"3516","mercado"
"3517","banco"
"3518","productores"
"3519","hemisferio"
"3520","norte"
"3521","frente"
"3522","aumentos"
"3523","costos"
"3524","produccion"
"3525","factores"
"3526","climaticos"
"3527","adversos"
"3528","reducido"
"3529","oferta"
"3530","mundial"
"3531","celulosa"
"3532","precio"
"3533","molibdeno"
"3534","mantenido"
"3535","libra"
"3536","esperandose"
"3537","persistan"
"3538","precios"
"3539","altos"
"3540","ello"
"3541","responderia"
"3542","mantencion"
"3543","oferta"
"3544","ajustada"
"3545","importantes"
"3546","oferentes"
"3547","limitando"
"3548","ventas"
"3549","producto"
"3550","solida"
"3551","demanda"
"3552","mercado"
"3553","harina"
"3554","pescado"
"3555","observo"
"3556","baja"
"3557","produccion"
"3558","principales"
"3559","oferentes"
"3560","mundiales"
"3561","peru"
"3562","contrarrestado"
"3563","menor"
"3564","consumo"
"3565","mundial"
"3566","sostenido"
"3567","precios"
"3568","altos"
"3569","preve"
"3570","mercado"
"3571","continuara"
"3572","ajustado"
"3573","implicara"
"3574","precios"
"3575","similares"
"3576","cuenta"
"3577","corriente"
"3578","balanza"
"3579","pagos"
"3580","acumulo"
"3581","deficit"
"3582","equivalente"
"3583","pib"
"3584","movil"
"3585","trimestres"
"3586","cuenta"
"3587","corriente"
"3588","presento"
"3589","deterioro"
"3590","continuo"
"3591","registrar"
"3592","saldo"
"3593","negativo"
"3594","menor"
"3595","superavit"
"3596","balanza"
"3597","comercial"
"3598","aumento"
"3599","deficit"
"3600","saldo"
"3601","servicios"
"3602","tendencia"
"3603","acentuara"
"3604","venidero"
"3605","previendose"
"3606","escenario"
"3607","probable"
"3608","cuenta"
"3609","corriente"
"3610","balanza"
"3611","pagos"
"3612","acumulara"
"3613","saldo"
"3614","negativo"
"3615","equivalente"
"3616","pib"
"3617","actividad"
"3618","mercado"
"3619","laboral"
"3620","revisa"
"3621","evolucion"
"3622","pib"
"3623","sectores"
"3624","producto"
"3625","interno"
"3626","bruto"
"3627","origen"
"3628","evolucion"
"3629","empleo"
"3630","objetivo"
"3631","evaluar"
"3632","presiones"
"3633","crecimiento"
"3634","precios"
"3635","mercados"
"3636","bienes"
"3637","factores"
"3638","perspectivas"
"3639","pond"
"3640","corto"
"3641","actividad"
"3642","sem"
"3643","agropecuariosilvicola"
"3644","pib"
"3645","pesca"
"3646","mineria"
"3647","industria"
"3648","ega"
"3649","trimestres"
"3650","pib"
"3651","crecio"
"3652","construccion"
"3653","comercio"
"3654","respectivamente"
"3655","crecimiento"
"3656","transporte"
"3657","determinado"
"3658","positivo"
"3659","desempeno"
"3660","construccion"
"3661","comunicaciones"
"3662","servicios"
"3663","comercio"
"3664","transporte"
"3665","ello"
"3666","contraparte"
"3667","dinamismo"
"3668","sigue"
"3669","rrnn"
"3670","mostrando"
"3671","demanda"
"3672","especialmente"
"3673","formacion"
"3674","bruta"
"3675","capital"
"3676","fijo"
"3677","resto"
"3678","incremento"
"3679","vio"
"3680","contrarrestado"
"3681","caida"
"3682","pib"
"3683","pib"
"3684","sectores"
"3685","recursos"
"3686","naturales"
"3687","particular"
"3688","mineria"
"3689","electricidad"
"3690","gas"
"3691","restaurantes"
"3692","hoteles"
"3693","agua"
"3694","ega"
"3695","terminos"
"3696","velocidad"
"3697","definicion"
"3698","glosario"
"3699","pib"
"3700","corresponde"
"3701","suma"
"3702","pib"
"3703","recursos"
"3704","naturales"
"3705","pib"
"3706","acentuo"
"3707","recuperacion"
"3708","mostro"
"3709","actividad"
"3710","resto"
"3711","iva"
"3712","neto"
"3713","recaudado"
"3714","derechos"
"3715","importaciones"
"3716","menos"
"3717","imputaciones"
"3718","bancaria"
"3719","banco"
"3720","escenario"
"3721","proyecta"
"3722","desaceleracion"
"3723","actividad"
"3724","embargo"
"3725","variacion"
"3726","pib"
"3727","superior"
"3728","primera"
"3729","mitad"
"3730","alla"
"3731","habiles"
"3732","baja"
"3733","comparacion"
"3734","lapso"
"3735","alcanzo"
"3736","actividad"
"3737","producto"
"3738","interno"
"3739","bruto"
"3740","evaluacion"
"3741","sustenta"
"3742","lado"
"3743","recuperacion"
"3744","contribucion"
"3745","crecimiento"
"3746","pib"
"3747","sectores"
"3748","ligados"
"3749","recursos"
"3750","naturales"
"3751","especialmente"
"3752","mejores"
"3753","condiciones"
"3754","hidrologicas"
"3755","puesta"
"3756","marcha"
"3757","nuevos"
"3758","proyectos"
"3759","mineria"
"3760","sectores"
"3761","servicios"
"3762","continuaran"
"3763","dinamismo"
"3764","considerando"
"3765","evolucion"
"3766","estimada"
"3767","inversion"
"3768","pesar"
"3769","menor"
"3770","dinamismo"
"3771","anticipa"
"3772","consumo"
"3773","privado"
"3774","disponible"
"3775","coherente"
"3776","perspectivas"
"3777","expansion"
"3778","economia"
"3779","significativamente"
"3780","primera"
"3781","mitad"
"3782","consecuencia"
"3783","escenario"
"3784","contempla"
"3785","pib"
"3786","crecera"
"3787","banco"
"3788","acuerdo"
"3789","politica"
"3790","divulgacion"
"3791","habitual"
"3792","cuentas"
"3793","nacionales"
"3794","trimestrales"
"3795","publico"
"3796","primera"
"3797","estimacion"
"3798","pib"
"3799","nueva"
"3800","estimacion"
"3801","pib"
"3802","politica"
"3803","monetaria"
"3804","pib"
"3805","recursos"
"3806","naturales"
"3807","generacion"
"3808","energia"
"3809","electrica"
"3810","participacion"
"3811","porcentual"
"3812","generacion"
"3813","primera"
"3814","mitad"
"3815","sectores"
"3816","ligados"
"3817","recursos"
"3818","naturales"
"3819","completaron"
"3820","aportes"
"3821","negativos"
"3822","crecimiento"
"3823","pib"
"3824","justificados"
"3825","gran"
"3826","medida"
"3827","caida"
"3828","produccion"
"3829","ega"
"3830","raiz"
"3831","cambio"
"3832","composicion"
"3833","matriz"
"3834","energetica"
"3835","sumo"
"3836","contribucion"
"3837","negativa"
"3838","pib"
"3839","mineria"
"3840","determinada"
"3841","conflictos"
"3842","laborales"
"3843","sector"
"3844","bajas"
"3845","produccion"
"3846","ciertos"
"3847","minerales"
"3848","menor"
"3849","ley"
"3850","cobre"
"3851","extraido"
"3852","principales"
"3853","yacimientos"
"3854","solo"
"3855","actividad"
"3856","pesca"
"3857","trayectoria"
"3858","creciente"
"3859","debida"
"3860","primordialmente"
"3861","retraso"
"3862","temporada"
"3863","jurel"
"3864","concentro"
"3865","toda"
"3866","actividad"
"3867","pesca"
"3868","extractiva"
"3869","cuarto"
"3870","junto"
"3871","fuerte"
"3872","expansion"
"3873","produccion"
"3874","centros"
"3875","cultivo"
"3876","fuentes"
"3877","centros"
"3878","despacho"
"3879","economico"
"3880","carga"
"3881","sistema"
"3882","interconectado"
"3883","curso"
"3884","escenario"
"3885","contempla"
"3886","actividad"
"3887","norte"
"3888","grande"
"3889","ega"
"3890","continuara"
"3891","recuperandose"
"3892","anotando"
"3893","variaciones"
"3894","positivas"
"3895","creciente"
"3896","uso"
"3897","fuentes"
"3898","hidrologicas"
"3899","reemplazo"
"3900","termicas"
"3901","generacion"
"3902","electrica"
"3903","mineria"
"3904","vez"
"3905","deberia"
"3906","acusar"
"3907","efecto"
"3908","explotacion"
"3909","nuevos"
"3910","yacimientos"
"3911","pesca"
"3912","reflejara"
"3913","probablemente"
"3914","problemas"
"3915","empleo"
"3916","industrial"
"3917","centros"
"3918","cultivo"
"3919","especial"
"3920","salmones"
"3921","virus"
"3922","isa"
"3923","variacion"
"3924","pib"
"3925","resto"
"3926","sectores"
"3927","crecimiento"
"3928","sectores"
"3929","distintos"
"3930","recursos"
"3931","naturales"
"3932","inferior"
"3933","constituyo"
"3934","soporte"
"3935","crecimiento"
"3936","pib"
"3937","segunda"
"3938","mitad"
"3939","estima"
"3940","actividad"
"3941","sectores"
"3942","seguira"
"3943","importante"
"3944","variacion"
"3945","superiores"
"3946","dinamismo"
"3947","decrecera"
"3948","industria"
"3949","primeros"
"3950","seis"
"3951","industria"
"3952","presento"
"3953","crecimiento"
"3954","practicamente"
"3955","nulo"
"3956","alla"
"3957","efecto"
"3958","menor"
"3959","produccion"
"3960","metanol"
"3961","fuentes"
"3962","asociacion"
"3963","seguridad"
"3964","instituto"
"3965","nacional"
"3966","sociedad"
"3967","fomento"
"3968","fabril"
"3969","entrada"
"3970","comparacion"
"3971","ampliaciones"
"3972","capacidad"
"3973","produccion"
"3974","celulosa"
"3975","estima"
"3976","principales"
"3977","factores"
"3978","tras"
"3979","comportamiento"
"3980","impacto"
"3981","alto"
"3982","costo"
"3983","energia"
"3984","potenciado"
"3985","insumos"
"3986","acero"
"3987","fierro"
"3988","mano"
"3989","obra"
"3990","conducido"
"3991","caida"
"3992","pib"
"3993","sectores"
"3994","servicios"
"3995","produccion"
"3996","sector"
"3997","acuerdo"
"3998","imce"
"3999","variacion"
"4000","expectativas"
"4001","empresasrios"
"4002","sector"
"4003","respecto"
"4004","costos"
"4005","aumentado"
"4006","sistematicamente"
"4007","comienzos"
"4008","acentuandose"
"4009","cuarto"
"4010","trimestres"
"4011","escenario"
"4012","presume"
"4013","industria"
"4014","exhibira"
"4015","variacion"
"4016","mayores"
"4017","descansan"
"4018","baja"
"4019","comparacion"
"4020","ello"
"4021","escenario"
"4022","mayores"
"4023","costos"
"4024","insumos"
"4025","continuaran"
"4026","impactando"
"4027","actividad"
"4028","industrial"
"4029","sumara"
"4030","desaceleracion"
"4031","esperada"
"4032","consumo"
"4033","acorde"
"4034","debilidad"
"4035","mostrada"
"4036","sector"
"4037","distintas"
"4038","fuentes"
"4039","servicios"
"4040","financieros"
"4041","empresasriales"
"4042","servicios"
"4043","personales"
"4044","disponibles"
"4045","revelan"
"4046","marcada"
"4047","desaceleracion"
"4048","administracion"
"4049","publica"
"4050","creacion"
"4051","empleos"
"4052","industria"
"4053","cifras"
"4054","banco"
"4055","ine"
"4056","terminos"
"4057","anuales"
"4058","destruido"
"4059","empleos"
"4060","tres"
"4061","actividad"
"4062","mercado"
"4063","laboral"
"4064","trimestres"
"4065","moviles"
"4066","vez"
"4067","asociacion"
"4068","empleo"
"4069","comercio"
"4070","seguridad"
"4071","achs"
"4072","muestra"
"4073","terminos"
"4074","anuales"
"4075","creacion"
"4076","empleos"
"4077","variacion"
"4078","practicamente"
"4079","nula"
"4080","sofofa"
"4081","reporta"
"4082","tasa"
"4083","expansion"
"4084","reducido"
"4085","mitad"
"4086","ubicandose"
"4087","actualmente"
"4088","comercio"
"4089","servicios"
"4090","comercio"
"4091","luego"
"4092","disminuir"
"4093","dinamismo"
"4094","comparacion"
"4095","crecio"
"4096","sorprendente"
"4097","desempeno"
"4098","comercio"
"4099","automotriz"
"4100","item"
"4101","ventas"
"4102","mayoristas"
"4103","maquinaria"
"4104","equipo"
"4105","continuo"
"4106","elemento"
"4107","diferenciador"
"4108","respecto"
"4109","resto"
"4110","items"
"4111","notable"
"4112","crecimiento"
"4113","inversion"
"4114","contrarresta"
"4115","caida"
"4116","ventas"
"4117","materias"
"4118","primas"
"4119","fuentes"
"4120","asociacion"
"4121","seguridad"
"4122","instituto"
"4123","nacional"
"4124","bebidas"
"4125","alimentos"
"4126","probablemente"
"4127","afectadas"
"4128","escenario"
"4129","inflacion"
"4130","desaceleracion"
"4131","observada"
"4132","consumo"
"4133","acorde"
"4134","escenario"
"4135","destaca"
"4136","descenso"
"4137","ventas"
"4138","minoristas"
"4139","comestibles"
"4140","compensa"
"4141","aumento"
"4142","ventas"
"4143","ferreterias"
"4144","preve"
"4145","actividad"
"4146","sector"
"4147","presentara"
"4148","dinamismo"
"4149","empleo"
"4150","construccion"
"4151","agricultura"
"4152","superior"
"4153","pues"
"4154","alla"
"4155","desaceleracion"
"4156","variacion"
"4157","consumo"
"4158","persistiran"
"4159","altos"
"4160","niveles"
"4161","inversion"
"4162","acuerdo"
"4163","cifras"
"4164","ine"
"4165","trimestres"
"4166","terminados"
"4167","empleo"
"4168","asociado"
"4169","sector"
"4170","mostrado"
"4171","fuerte"
"4172","expansion"
"4173","terminos"
"4174","anuales"
"4175","creciendo"
"4176","cercanas"
"4177","obstante"
"4178","cifras"
"4179","achs"
"4180","tendencia"
"4181","distinta"
"4182","reduccion"
"4183","dinamismo"
"4184","empleo"
"4185","sectorial"
"4186","crecimiento"
"4187","transporte"
"4188","comunicaciones"
"4189","siguio"
"4190","agregado"
"4191","pib"
"4192","particular"
"4193","transporte"
"4194","mostro"
"4195","variacion"
"4196","decrecientes"
"4197","menor"
"4198","movimiento"
"4199","carga"
"4200","pasajeros"
"4201","transporte"
"4202","ferroviario"
"4203","cambio"
"4204","sector"
"4205","comunicaciones"
"4206","prolongo"
"4207","buen"
"4208","desempeno"
"4209","empujado"
"4210","boyante"
"4211","desarrollo"
"4212","telefonia"
"4213","celular"
"4214","fuentes"
"4215","asociacion"
"4216","seguridad"
"4217","instituto"
"4218","nacional"
"4219","construccion"
"4220","primera"
"4221","mitad"
"4222","actividad"
"4223","construccion"
"4224","registro"
"4225","variacion"
"4226","superiores"
"4227","pasado"
"4228","actividad"
"4229","sector"
"4230","dependido"
"4231","fuertemente"
"4232","componente"
"4233","obras"
"4234","empleo"
"4235","nacional"
"4236","ingenieria"
"4237","inversion"
"4238","especial"
"4239","proyectos"
"4240","energeticos"
"4241","tiempo"
"4242","edificacion"
"4243","exhibido"
"4244","cierta"
"4245","moderacion"
"4246","dinamismo"
"4247","acorde"
"4248","sensacion"
"4249","pesimismo"
"4250","perspectivas"
"4251","sector"
"4252","ventas"
"4253","vivienda"
"4254","nuevas"
"4255","lentas"
"4256","acuerdo"
"4257","casuistica"
"4258","ello"
"4259","obedeceria"
"4260","condiciones"
"4261","financieras"
"4262","restrictivas"
"4263","mayores"
"4264","costos"
"4265","insumos"
"4266","embargo"
"4267","dificil"
"4268","compatibilizar"
"4269","panorama"
"4270","desarrollo"
"4271","inmobiliario"
"4272","observa"
"4273","varias"
"4274","regiones"
"4275","pais"
"4276","despachos"
"4277","cemento"
"4278","insumos"
"4279","construccion"
"4280","trimestres"
"4281","siguientes"
"4282","catastro"
"4283","inversion"
"4284","corporacion"
"4285","desarrollo"
"4286","tecnologico"
"4287","bienes"
"4288","capital"
"4289","permite"
"4290","estimar"
"4291","actividad"
"4292","sector"
"4293","incluso"
"4294","superior"
"4295","observada"
"4296","serie"
"4297","desestacionalizada"
"4298","cifras"
"4299","disponibles"
"4300","empleo"
"4301","sectorial"
"4302","entregan"
"4303","panorama"
"4304","fuentes"
"4305","banco"
"4306","instituto"
"4307","nacional"
"4308","concluyente"
"4309","lado"
"4310","ine"
"4311","indica"
"4312","empleo"
"4313","mantenido"
"4314","politica"
"4315","monetaria"
"4316","dinamico"
"4317","variacion"
"4318","empleo"
"4319","categoria"
"4320","ocupacional"
"4321","lado"
"4322","achs"
"4323","publica"
"4324","cifras"
"4325","crecimiento"
"4326","bastante"
"4327","variacion"
"4328","menores"
"4329","presente"
"4330","creacion"
"4331","empleos"
"4332","construccion"
"4333","crecido"
"4334","empresasrios"
"4335","sector"
"4336","senalan"
"4337","experimentar"
"4338","escasez"
"4339","mano"
"4340","obra"
"4341","agropecuariosilvicola"
"4342","sector"
"4343","tras"
"4344","debil"
"4345","crecio"
"4346","considerablemente"
"4347","ello"
"4348","explico"
"4349","dinamismo"
"4350","fruticultura"
"4351","exportaciones"
"4352","aumento"
"4353","especies"
"4354","destinadas"
"4355","agroindustria"
"4356","sector"
"4357","pecuario"
"4358","solo"
"4359","actividad"
"4360","silvicola"
"4361","menor"
"4362","especificamente"
"4363","inferior"
"4364","produccion"
"4365","madera"
"4366","aserrable"
"4367","debil"
"4368","demanda"
"4369","externa"
"4370","producto"
"4371","empleo"
"4372","sector"
"4373","paso"
"4374","variacion"
"4375","primeros"
"4376","cuatro"
"4377","descensos"
"4378","fuentes"
"4379","banco"
"4380","instituto"
"4381","nacional"
"4382","orden"
"4383","tres"
"4384","acuerdo"
"4385","casuistica"
"4386","corresponder"
"4387","creciente"
"4388","demanda"
"4389","mano"
"4390","obra"
"4391","sectores"
"4392","empleo"
"4393","participacion"
"4394","desempleo"
"4395","tasa"
"4396","desempleo"
"4397","fuerza"
"4398","trabajo"
"4399","ipom"
"4400","grandes"
"4401","cambios"
"4402","holguras"
"4403","mercado"
"4404","laboral"
"4405","creacion"
"4406","empleos"
"4407","mantenido"
"4408","variacion"
"4409","orden"
"4410","terminos"
"4411","composicion"
"4412","empleo"
"4413","acuerdo"
"4414","cifras"
"4415","ine"
"4416","seguido"
"4417","registrando"
"4418","variacion"
"4419","negativas"
"4420","empleo"
"4421","cuenta"
"4422","propia"
"4423","fenomeno"
"4424","relacionarse"
"4425","mayores"
"4426","niveles"
"4427","educacion"
"4428","presentando"
"4429","fuerza"
"4430","laboral"
"4431","aumento"
"4432","fuerza"
"4433","laboral"
"4434","femenina"
"4435","mercado"
"4436","laboral"
"4437","estrecho"
"4438","empleo"
"4439","asalariado"
"4440","crece"
"4441","anuales"
"4442","superiores"
"4443","obstante"
"4444","destaca"
"4445","ipom"
"4446","empleos"
"4447","cuenta"
"4448","propia"
"4449","aumentando"
"4450","proporcion"
"4451","empleo"
"4452","fuerza"
"4453","trabajo"
"4454","siguio"
"4455","dinamica"
"4456","apoyada"
"4457","serie"
"4458","desestacionalizada"
"4459","importante"
"4460","crecimiento"
"4461","fuerza"
"4462","laboral"
"4463","femenina"
"4464","fuentes"
"4465","banco"
"4466","instituto"
"4467","nacional"
"4468","acuerdo"
"4469","registro"
"4470","movil"
"4471","terminado"
"4472","tasa"
"4473","participacion"
"4474","agregado"
"4475","hombres"
"4476","mujeres"
"4477","mantenido"
"4478","niveles"
"4479","similares"
"4480","terminos"
"4481","desestacionalizados"
"4482","tasa"
"4483","desempleo"
"4484","mantenido"
"4485","relativamente"
"4486","estable"
"4487","cifras"
"4488","desestacionalizadas"
"4489","cercanas"
"4490","dentro"
"4491","rango"
"4492","estiman"
"4493","coherentes"
"4494","estabilidad"
"4495","precios"
"4496","panorama"
"4497","holguras"
"4498","desprende"
"4499","cifras"
"4500","ine"
"4501","comparable"
"4502","deduce"
"4503","encuesta"
"4504","empleo"
"4505","universidad"
"4506","arroja"
"4507","gran"
"4508","santiago"
"4509","dinamismo"
"4510","empleo"
"4511","junto"
"4512","tasa"
"4513","desempleo"
"4514","similar"
"4515","entrega"
"4516","ine"
"4517","region"
"4518","metropolitana"
"4519","villena"
"4520","encontrarse"
"4521","discusion"
"4522","completa"
"4523","respecto"
"4524","posibles"
"4525","causas"
"4526","caida"
"4527","empleo"
"4528","cuenta"
"4529","propia"
"4530","precios"
"4531","costos"
"4532","analiza"
"4533","evolucion"
"4534","reciente"
"4535","principales"
"4536","componentes"
"4537","inflacion"
"4538","costos"
"4539","identificando"
"4540","diferentes"
"4541","fuentes"
"4542","presiones"
"4543","inflacionarias"
"4544","coyuntura"
"4545","probable"
"4546","evolucion"
"4547","corto"
"4548","evolucion"
"4549","reciente"
"4550","inflacion"
"4551","costos"
"4552","inflacion"
"4553","ipc"
"4554","ipcx"
"4555","ipcx"
"4556","escenario"
"4557","inflacion"
"4558","enfrenta"
"4559","economia"
"4560","deteriorado"
"4561","variacion"
"4562","drasticamente"
"4563","precios"
"4564","distintas"
"4565","materias"
"4566","primas"
"4567","alimentos"
"4568","basicos"
"4569","alcanzaron"
"4570","niveles"
"4571","record"
"4572","alla"
"4573","caida"
"4574","reciente"
"4575","hace"
"4576","ello"
"4577","sumado"
"4578","significativo"
"4579","aumento"
"4580","costo"
"4581","electricidad"
"4582","alimentado"
"4583","precio"
"4584","petroleo"
"4585","derivados"
"4586","expectativas"
"4587","inflacion"
"4588","mostrado"
"4589","aumentos"
"4590","importantes"
"4591","reciente"
"4592","escenario"
"4593","inflacionario"
"4594","complicado"
"4595","persistencia"
"4596","propagacion"
"4597","inflacionaria"
"4598","llevado"
"4599","registros"
"4600","inflacionarios"
"4601","fecha"
"4602","introducido"
"4603","mayores"
"4604","riesgo"
"4605","convergencia"
"4606","inflacion"
"4607","meta"
"4608","horizonte"
"4609","politica"
"4610","gatillando"
"4611","fuerte"
"4612","reaccion"
"4613","politica"
"4614","monetaria"
"4615","incremento"
"4616","tpm"
"4617","fecha"
"4618","definicion"
"4619","glosario"
"4620","fuentes"
"4621","banco"
"4622","instituto"
"4623","nacional"
"4624","escenario"
"4625","inflacion"
"4626","ipc"
"4627","continuo"
"4628","aumentando"
"4629","cuatrimestre"
"4630","llegando"
"4631","maximo"
"4632","mediados"
"4633","terminos"
"4634","anuales"
"4635","indices"
"4636","ipc"
"4637","ipcx"
"4638","ipcx"
"4639","registraron"
"4640","variaciones"
"4641","respectivamente"
"4642","asimismo"
"4643","ipc"
"4644","excluidos"
"4645","diversos"
"4646","componentes"
"4647","distintas"
"4648","medidas"
"4649","inflacion"
"4650","subyacente"
"4651","indicadores"
"4652","tendencia"
"4653","variacion"
"4654","cuenta"
"4655","incremento"
"4656","generalizado"
"4657","precios"
"4658","distintas"
"4659","categorias"
"4660","ipc"
"4661","aprecia"
"4662","ejemplo"
"4663","medidas"
"4664","inflacion"
"4665","excluyen"
"4666","componentes"
"4667","precio"
"4668","alimentos"
"4669","energia"
"4670","registraron"
"4671","importantes"
"4672","aumentos"
"4673","siguen"
"4674","anuales"
"4675","debajo"
"4676","indices"
"4677","ipcx"
"4678","ipcx"
"4679","particular"
"4680","inflacion"
"4681","ipc"
"4682","excluye"
"4683","alimentos"
"4684","energia"
"4685","permanece"
"4686","canasta"
"4687","ipc"
"4688","inflacion"
"4689","ipcx"
